date,day_of_week,month,year,day_of_month,quarter,is_ramadan,is_payday,is_navruz,transaction_volume,avg_transaction_value,region,usd_uzs_rate,usd_uzs_rate_lag7,usd_uzs_rate_change
2023-12-16,5,12,2023,16,4,0.0,0,0,3405257,18349,Andijan,12358.03,12305.17,0.004296
2023-12-17,6,12,2023,17,4,0.0,0,0,3495710,18716,Andijan,12358.03,12305.17,0.004296
2023-12-18,0,12,2023,18,4,0.0,0,0,4746882,17248,Tashkent,12377.49,12311.98,0.005321
2023-12-19,1,12,2023,19,4,0.0,0,0,4623206,18819,Namangan,12386.68,12327.01,0.004841
2023-12-20,2,12,2023,20,4,0.0,0,0,4418914,16185,Fergana,12371.7,12349.0,0.001838
2023-12-21,3,12,2023,21,4,0.0,0,0,4311323,17848,Samarkand,12389.97,12367.0,0.001857
2023-12-22,4,12,2023,22,4,0.0,0,0,4089363,17965,Samarkand,12369.84,12358.03,0.000956
2023-12-23,5,12,2023,23,4,0.0,0,0,3392591,18866,Namangan,12369.84,12358.03,0.000956
2023-12-24,6,12,2023,24,4,0.0,0,0,3466519,18381,Samarkand,12369.84,12358.03,0.000956
2023-12-25,0,12,2023,25,4,0.0,1,0,5256715,17242,Tashkent,12357.11,12377.49,-0.001647
2023-12-26,1,12,2023,26,4,0.0,0,0,4466161,17582,Samarkand,12347.63,12386.68,-0.003153
2023-12-27,2,12,2023,27,4,0.0,0,0,4507365,18532,Samarkand,12354.83,12371.7,-0.001364
2023-12-28,3,12,2023,28,4,0.0,0,0,4456922,18313,Tashkent,12350.16,12389.97,-0.003213
2023-12-29,4,12,2023,29,4,0.0,0,0,4384165,17917,Andijan,12338.77,12369.84,-0.002512
2023-12-30,5,12,2023,30,4,0.0,0,0,3537624,17999,Fergana,12338.77,12369.84,-0.002512
2023-12-31,6,12,2023,31,4,0.0,0,0,3579078,18944,Samarkand,12338.77,12369.84,-0.002512
2024-01-01,0,1,2024,1,1,0.0,0,0,4096413,17976,Tashkent,12338.77,12357.11,-0.001484
2024-01-02,1,1,2024,2,1,0.0,0,0,4528812,18324,Samarkand,12338.77,12347.63,-0.000718
2024-01-03,2,1,2024,3,1,0.0,0,0,4273599,20133,Tashkent,12352.86,12354.83,-0.000159
2024-01-04,3,1,2024,4,1,0.0,0,0,4297405,17262,Tashkent,12345.12,12350.16,-0.000408
2024-01-05,4,1,2024,5,1,0.0,0,0,4419569,16923,Samarkand,12341.54,12338.77,0.000224
2024-01-06,5,1,2024,6,1,0.0,0,0,3386448,19035,Tashkent,12355.16,12338.77,0.001328
2024-01-07,6,1,2024,7,1,0.0,0,0,3486027,17869,Samarkand,12355.16,12338.77,0.001328
2024-01-08,0,1,2024,8,1,0.0,0,0,4358278,18160,Tashkent,12384.0,12338.77,0.003666
2024-01-09,1,1,2024,9,1,0.0,0,0,4206811,17794,Tashkent,12390.08,12338.77,0.004158
2024-01-10,2,1,2024,10,1,0.0,1,0,5341812,18214,Tashkent,12397.04,12352.86,0.003576
2024-01-11,3,1,2024,11,1,0.0,0,0,4122167,19704,Andijan,12418.03,12345.12,0.005906
2024-01-12,4,1,2024,12,1,0.0,0,0,4342241,19071,Samarkand,12416.0,12341.54,0.006033
2024-01-13,5,1,2024,13,1,0.0,0,0,3370685,19122,Fergana,12416.0,12355.16,0.004924
2024-01-14,6,1,2024,14,1,0.0,0,0,3349921,17303,Tashkent,12416.0,12355.16,0.004924
2024-01-15,0,1,2024,15,1,0.0,0,0,4312220,17519,Tashkent,12401.88,12384.0,0.001444
2024-01-16,1,1,2024,16,1,0.0,0,0,4011639,16172,Andijan,12409.01,12390.08,0.001528
2024-01-17,2,1,2024,17,1,0.0,0,0,4246581,17799,Tashkent,12415.05,12397.04,0.001453
2024-01-18,3,1,2024,18,1,0.0,0,0,4361711,19215,Tashkent,12427.0,12418.03,0.000722
2024-01-19,4,1,2024,19,1,0.0,0,0,4377078,18867,Samarkand,12420.15,12416.0,0.000334
2024-01-20,5,1,2024,20,1,0.0,0,0,3255742,18280,Tashkent,12420.15,12416.0,0.000334
2024-01-21,6,1,2024,21,1,0.0,0,0,3570246,18443,Namangan,12420.15,12416.0,0.000334
2024-01-22,0,1,2024,22,1,0.0,0,0,4209299,17913,Samarkand,12407.0,12401.88,0.000413
2024-01-23,1,1,2024,23,1,0.0,0,0,4533312,18631,Tashkent,12418.01,12409.01,0.000725
2024-01-24,2,1,2024,24,1,0.0,0,0,4442428,19084,Tashkent,12435.0,12415.05,0.001607
2024-01-25,3,1,2024,25,1,0.0,1,0,5195378,17182,Tashkent,12421.76,12427.0,-0.000422
2024-01-26,4,1,2024,26,1,0.0,0,0,4685919,18718,Namangan,12412.0,12420.15,-0.000656
2024-01-27,5,1,2024,27,1,0.0,0,0,3252498,19227,Fergana,12412.0,12420.15,-0.000656
2024-01-28,6,1,2024,28,1,0.0,0,0,3544165,18153,Tashkent,12412.0,12420.15,-0.000656
2024-01-29,0,1,2024,29,1,0.0,0,0,4561952,19049,Tashkent,12400.0,12407.0,-0.000564
2024-01-30,1,1,2024,30,1,0.0,0,0,4272360,20744,Fergana,12424.0,12418.01,0.000482
2024-01-31,2,1,2024,31,1,0.0,0,0,4638589,18412,Samarkand,12430.05,12435.0,-0.000398
2024-02-01,3,2,2024,1,1,0.0,0,0,3692794,18814,Tashkent,12420.24,12421.76,-0.000122
2024-02-02,4,2,2024,2,1,0.0,0,0,3776385,17912,Tashkent,12433.0,12412.0,0.001692
2024-02-03,5,2,2024,3,1,0.0,0,0,2944777,18651,Tashkent,12433.0,12412.0,0.001692
2024-02-04,6,2,2024,4,1,0.0,0,0,2901237,18878,Fergana,12433.0,12412.0,0.001692
2024-02-05,0,2,2024,5,1,0.0,0,0,3864194,18669,Andijan,12448.01,12400.0,0.003872
2024-02-06,1,2,2024,6,1,0.0,0,0,3864885,17701,Tashkent,12469.89,12424.0,0.003694
2024-02-07,2,2,2024,7,1,0.0,0,0,3486952,18685,Samarkand,12484.0,12430.05,0.00434
2024-02-08,3,2,2024,8,1,0.0,0,0,3948136,19693,Tashkent,12458.02,12420.24,0.003042
2024-02-09,4,2,2024,9,1,0.0,0,0,3505810,18886,Tashkent,12464.91,12433.0,0.002567
2024-02-10,5,2,2024,10,1,0.0,1,0,3724553,19300,Tashkent,12464.91,12433.0,0.002567
2024-02-11,6,2,2024,11,1,0.0,0,0,3066560,18344,Namangan,12464.91,12433.0,0.002567
2024-02-12,0,2,2024,12,1,0.0,0,0,3600836,19137,Samarkand,12460.0,12448.01,0.000963
2024-02-13,1,2,2024,13,1,0.0,0,0,3706420,18764,Samarkand,12469.65,12469.89,-1.9e-05
2024-02-14,2,2,2024,14,1,0.0,0,0,3604739,17784,Tashkent,12480.04,12484.0,-0.000317
2024-02-15,3,2,2024,15,1,0.0,0,0,3742304,18803,Tashkent,12486.06,12458.02,0.002251
2024-02-16,4,2,2024,16,1,0.0,0,0,3731415,17758,Tashkent,12497.01,12464.91,0.002575
2024-02-17,5,2,2024,17,1,0.0,0,0,3041297,18049,Fergana,12497.01,12464.91,0.002575
2024-02-18,6,2,2024,18,1,0.0,0,0,3106539,18710,Tashkent,12497.01,12464.91,0.002575
2024-02-19,0,2,2024,19,1,0.0,0,0,3999064,18800,Fergana,12489.92,12460.0,0.002401
2024-02-20,1,2,2024,20,1,0.0,0,0,3705589,17614,Tashkent,12480.14,12469.65,0.000841
2024-02-21,2,2,2024,21,1,0.0,0,0,3762304,19412,Tashkent,12475.51,12480.04,-0.000363
2024-02-22,3,2,2024,22,1,0.0,0,0,3541582,19030,Samarkand,12495.03,12486.06,0.000718
2024-02-23,4,2,2024,23,1,0.0,0,0,3678002,18012,Tashkent,12508.0,12497.01,0.000879
2024-02-24,5,2,2024,24,1,0.0,0,0,3081425,17349,Tashkent,12508.0,12497.01,0.000879
2024-02-25,6,2,2024,25,1,0.0,1,0,3856832,18467,Tashkent,12508.0,12497.01,0.000879
2024-02-26,0,2,2024,26,1,0.0,0,0,3622089,18230,Fergana,12490.0,12489.92,6e-06
2024-02-27,1,2,2024,27,1,0.0,0,0,3723081,18681,Fergana,12480.9,12480.14,6.1e-05
2024-02-28,2,2,2024,28,1,0.0,0,0,3812666,18303,Tashkent,12500.01,12475.51,0.001964
2024-02-29,3,2,2024,29,1,0.0,0,0,3862751,16991,Samarkand,12484.94,12495.03,-0.000808
2024-03-01,4,3,2024,1,1,0.0,0,0,4867606,18290,Tashkent,12496.8,12508.0,-0.000895
2024-03-02,5,3,2024,2,1,0.0,0,0,3993752,18360,Tashkent,12496.8,12508.0,-0.000895
2024-03-03,6,3,2024,3,1,0.0,0,0,3855981,19114,Tashkent,12496.8,12508.0,-0.000895
2024-03-04,0,3,2024,4,1,0.0,0,0,5040444,18052,Namangan,12514.45,12490.0,0.001958
2024-03-05,1,3,2024,5,1,0.0,0,0,5157946,19957,Tashkent,12525.01,12480.9,0.003534
2024-03-06,2,3,2024,6,1,0.0,0,0,5053238,17089,Tashkent,12526.39,12500.01,0.00211
2024-03-07,3,3,2024,7,1,0.0,0,0,4967978,19670,Tashkent,12510.86,12484.94,0.002076
2024-03-08,4,3,2024,8,1,0.0,0,0,5038349,18446,Tashkent,12510.86,12496.8,0.001125
2024-03-09,5,3,2024,9,1,0.0,0,0,3936611,19316,Samarkand,12510.86,12496.8,0.001125
2024-03-10,6,3,2024,10,1,1.0,1,0,4182117,18696,Tashkent,12510.86,12496.8,0.001125
2024-03-11,0,3,2024,11,1,1.0,0,0,4418425,19547,Tashkent,12503.11,12514.45,-0.000906
2024-03-12,1,3,2024,12,1,1.0,0,0,4754177,18329,Samarkand,12513.01,12525.01,-0.000958
2024-03-13,2,3,2024,13,1,1.0,0,0,4572581,17764,Tashkent,12534.01,12526.39,0.000608
2024-03-14,3,3,2024,14,1,1.0,0,0,4423138,19782,Fergana,12546.02,12510.86,0.00281
2024-03-15,4,3,2024,15,1,1.0,0,0,4604738,18559,Samarkand,12567.01,12510.86,0.004488
2024-03-16,5,3,2024,16,1,1.0,0,0,3450554,18830,Tashkent,12567.01,12510.86,0.004488
2024-03-17,6,3,2024,17,1,1.0,0,0,3664474,19644,Fergana,12567.01,12510.86,0.004488
2024-03-18,0,3,2024,18,1,1.0,0,0,4557693,17834,Tashkent,12570.0,12503.11,0.00535
2024-03-19,1,3,2024,19,1,1.0,0,0,4475812,19140,Samarkand,12559.86,12513.01,0.003744
2024-03-20,2,3,2024,20,1,1.0,0,1,6182322,18195,Tashkent,12561.87,12534.01,0.002223
2024-03-21,3,3,2024,21,1,1.0,0,1,5696761,18565,Tashkent,12561.87,12546.02,0.001263
2024-03-22,4,3,2024,22,1,1.0,0,1,5809681,18732,Samarkand,12561.87,12567.01,-0.000409
2024-03-23,5,3,2024,23,1,1.0,0,1,4522646,17477,Namangan,12561.87,12567.01,-0.000409
2024-03-24,6,3,2024,24,1,1.0,0,0,3541248,18058,Andijan,12561.87,12567.01,-0.000409
2024-03-25,0,3,2024,25,1,1.0,1,0,5894058,19765,Samarkand,12575.0,12570.0,0.000398
2024-03-26,1,3,2024,26,1,1.0,0,0,4925522,19397,Tashkent,12597.07,12559.86,0.002963
2024-03-27,2,3,2024,27,1,1.0,0,0,4641283,18641,Tashkent,12590.0,12561.87,0.002239
2024-03-28,3,3,2024,28,1,1.0,0,0,4620370,18889,Tashkent,12600.14,12561.87,0.003047
2024-03-29,4,3,2024,29,1,1.0,0,0,4206874,18463,Samarkand,12620.09,12561.87,0.004635
2024-03-30,5,3,2024,30,1,1.0,0,0,3462295,19787,Tashkent,12620.09,12561.87,0.004635
2024-03-31,6,3,2024,31,1,1.0,0,0,3430511,18545,Andijan,12620.09,12561.87,0.004635
2024-04-01,0,4,2024,1,2,1.0,0,0,3474829,18894,Tashkent,12628.05,12575.0,0.004219
2024-04-02,1,4,2024,2,2,1.0,0,0,3542364,19629,Tashkent,12645.0,12597.07,0.003805
2024-04-03,2,4,2024,3,2,1.0,0,0,3501980,18094,Tashkent,12633.52,12590.0,0.003457
2024-04-04,3,4,2024,4,2,1.0,0,0,3289583,19967,Namangan,12668.0,12600.14,0.005386
2024-04-05,4,4,2024,5,2,1.0,0,0,3682421,17499,Fergana,12680.07,12620.09,0.004753
2024-04-06,5,4,2024,6,2,1.0,0,0,2671456,20030,Samarkand,12680.07,12620.09,0.004753
2024-04-07,6,4,2024,7,2,1.0,0,0,2820335,18432,Tashkent,12680.07,12620.09,0.004753
2024-04-08,0,4,2024,8,2,1.0,0,0,3881974,18539,Namangan,12685.08,12628.05,0.004516
2024-04-09,1,4,2024,9,2,1.0,0,0,3455697,17225,Tashkent,12675.88,12645.0,0.002442
2024-04-10,2,4,2024,10,2,0.0,1,0,4474164,18377,Namangan,12675.88,12633.52,0.003353
2024-04-11,3,4,2024,11,2,0.0,0,0,4037073,17912,Samarkand,12675.88,12668.0,0.000622
2024-04-12,4,4,2024,12,2,0.0,0,0,4267262,18261,Tashkent,12675.88,12680.07,-0.00033
2024-04-13,5,4,2024,13,2,0.0,0,0,3440724,18641,Samarkand,12664.23,12680.07,-0.001249
2024-04-14,6,4,2024,14,2,0.0,0,0,3036429,19521,Fergana,12664.23,12680.07,-0.001249
2024-04-15,0,4,2024,15,2,0.0,0,0,4179114,18924,Tashkent,12667.0,12685.08,-0.001425
2024-04-16,1,4,2024,16,2,0.0,0,0,4024853,19008,Namangan,12654.57,12675.88,-0.001681
2024-04-17,2,4,2024,17,2,0.0,0,0,4087278,17889,Tashkent,12671.84,12675.88,-0.000319
2024-04-18,3,4,2024,18,2,0.0,0,0,4542700,18064,Tashkent,12694.96,12675.88,0.001505
2024-04-19,4,4,2024,19,2,0.0,0,0,3864469,20211,Tashkent,12697.0,12675.88,0.001666
2024-04-20,5,4,2024,20,2,0.0,0,0,3242398,18187,Tashkent,12697.0,12664.23,0.002588
2024-04-21,6,4,2024,21,2,0.0,0,0,3272649,20104,Samarkand,12697.0,12664.23,0.002588
2024-04-22,0,4,2024,22,2,0.0,0,0,4301186,18588,Tashkent,12690.0,12667.0,0.001816
2024-04-23,1,4,2024,23,2,0.0,0,0,4141830,18788,Fergana,12711.0,12654.57,0.004459
2024-04-24,2,4,2024,24,2,0.0,0,0,4180049,19646,Tashkent,12705.0,12671.84,0.002617
2024-04-25,3,4,2024,25,2,0.0,1,0,4962884,19811,Andijan,12689.97,12694.96,-0.000393
2024-04-26,4,4,2024,26,2,0.0,0,0,4180721,18708,Samarkand,12640.21,12697.0,-0.004473
2024-04-27,5,4,2024,27,2,0.0,0,0,3184649,18489,Namangan,12640.21,12697.0,-0.004473
2024-04-28,6,4,2024,28,2,0.0,0,0,3312071,18759,Tashkent,12640.21,12697.0,-0.004473
2024-04-29,0,4,2024,29,2,0.0,0,0,4085448,19077,Tashkent,12662.01,12690.0,-0.002206
2024-04-30,1,4,2024,30,2,0.0,0,0,4212884,19524,Tashkent,12620.01,12711.0,-0.007158
2024-05-01,2,5,2024,1,2,0.0,0,0,4318293,18817,Samarkand,12610.17,12705.0,-0.007464
2024-05-02,3,5,2024,2,2,0.0,0,0,4521929,19313,Namangan,12632.22,12689.97,-0.004551
2024-05-03,4,5,2024,3,2,0.0,0,0,4321807,20132,Tashkent,12670.05,12640.21,0.002361
2024-05-04,5,5,2024,4,2,0.0,0,0,3141053,19130,Tashkent,12670.05,12640.21,0.002361
2024-05-05,6,5,2024,5,2,0.0,0,0,3554500,19077,Namangan,12670.05,12640.21,0.002361
2024-05-06,0,5,2024,6,2,0.0,0,0,4184468,17616,Tashkent,12675.0,12662.01,0.001026
2024-05-07,1,5,2024,7,2,0.0,0,0,4231823,16730,Fergana,12648.12,12620.01,0.002227
2024-05-08,2,5,2024,8,2,0.0,0,0,4245530,19149,Samarkand,12683.99,12610.17,0.005854
2024-05-09,3,5,2024,9,2,0.0,0,0,4592162,18766,Namangan,12683.99,12632.22,0.004098
2024-05-10,4,5,2024,10,2,0.0,1,0,4860952,18434,Tashkent,12695.0,12670.05,0.001969
2024-05-11,5,5,2024,11,2,0.0,0,0,3827862,19044,Tashkent,12695.0,12670.05,0.001969
2024-05-12,6,5,2024,12,2,0.0,0,0,3547682,18804,Samarkand,12695.0,12670.05,0.001969
2024-05-13,0,5,2024,13,2,0.0,0,0,4406679,19758,Andijan,12718.08,12675.0,0.003399
2024-05-14,1,5,2024,14,2,0.0,0,0,4361793,18928,Tashkent,12699.85,12648.12,0.00409
2024-05-15,2,5,2024,15,2,0.0,0,0,4425082,18265,Tashkent,12710.95,12683.99,0.002126
2024-05-16,3,5,2024,16,2,0.0,0,0,4470106,19659,Samarkand,12727.96,12683.99,0.003467
2024-05-17,4,5,2024,17,2,0.0,0,0,4495661,18696,Andijan,12720.0,12695.0,0.001969
2024-05-18,5,5,2024,18,2,0.0,0,0,3497334,19295,Namangan,12720.0,12695.0,0.001969
2024-05-19,6,5,2024,19,2,0.0,0,0,3436477,18495,Andijan,12720.0,12695.0,0.001969
2024-05-20,0,5,2024,20,2,0.0,0,0,4359061,18361,Tashkent,12694.87,12718.08,-0.001825
2024-05-21,1,5,2024,21,2,0.0,0,0,4370870,18951,Tashkent,12687.7,12699.85,-0.000957
2024-05-22,2,5,2024,22,2,0.0,0,0,4366905,18898,Samarkand,12708.86,12710.95,-0.000164
2024-05-23,3,5,2024,23,2,0.0,0,0,4604730,19275,Namangan,12724.72,12727.96,-0.000255
2024-05-24,4,5,2024,24,2,0.0,0,0,4513380,18680,Tashkent,12712.88,12720.0,-0.00056
2024-05-25,5,5,2024,25,2,0.0,1,0,3705038,17429,Tashkent,12712.88,12720.0,-0.00056
2024-05-26,6,5,2024,26,2,0.0,0,0,3535016,18555,Fergana,12712.88,12720.0,-0.00056
2024-05-27,0,5,2024,27,2,0.0,0,0,4454393,19540,Tashkent,12704.68,12694.87,0.000773
2024-05-28,1,5,2024,28,2,0.0,0,0,4420412,18671,Tashkent,12679.99,12687.7,-0.000608
2024-05-29,2,5,2024,29,2,0.0,0,0,4358678,18715,Samarkand,12650.09,12708.86,-0.004624
2024-05-30,3,5,2024,30,2,0.0,0,0,4630498,19705,Samarkand,12640.87,12724.72,-0.00659
2024-05-31,4,5,2024,31,2,0.0,0,0,4603109,18349,Fergana,12619.83,12712.88,-0.007319
2024-06-01,5,6,2024,1,2,0.0,0,0,3190747,17688,Tashkent,12619.83,12712.88,-0.007319
2024-06-02,6,6,2024,2,2,0.0,0,0,3348991,18797,Samarkand,12619.83,12712.88,-0.007319
2024-06-03,0,6,2024,3,2,0.0,0,0,4064041,18542,Samarkand,12599.85,12704.68,-0.008251
2024-06-04,1,6,2024,4,2,0.0,0,0,3998438,18160,Samarkand,12614.95,12679.99,-0.005129
2024-06-05,2,6,2024,5,2,0.0,0,0,4129397,18796,Samarkand,12665.03,12650.09,0.001181
2024-06-06,3,6,2024,6,2,0.0,0,0,4385413,19333,Tashkent,12676.03,12640.87,0.002781
2024-06-07,4,6,2024,7,2,0.0,0,0,4404540,18936,Tashkent,12659.97,12619.83,0.003181
2024-06-08,5,6,2024,8,2,0.0,0,0,3380163,19193,Tashkent,12659.97,12619.83,0.003181
2024-06-09,6,6,2024,9,2,0.0,0,0,3411150,20401,Tashkent,12659.97,12619.83,0.003181
2024-06-10,0,6,2024,10,2,0.0,1,0,5296559,18680,Samarkand,12646.87,12599.85,0.003732
2024-06-11,1,6,2024,11,2,0.0,0,0,4147996,19180,Namangan,12634.92,12614.95,0.001583
2024-06-12,2,6,2024,12,2,0.0,0,0,4334469,18554,Fergana,12598.05,12665.03,-0.005289
2024-06-13,3,6,2024,13,2,0.0,0,0,4401011,18287,Fergana,12621.01,12676.03,-0.00434
2024-06-14,4,6,2024,14,2,0.0,0,0,4396880,18500,Tashkent,12614.8,12659.97,-0.003568
2024-06-15,5,6,2024,15,2,0.0,0,0,3490408,18588,Tashkent,12614.8,12659.97,-0.003568
2024-06-16,6,6,2024,16,2,0.0,0,0,3429267,19263,Tashkent,12614.8,12659.97,-0.003568
2024-06-17,0,6,2024,17,2,0.0,0,0,4339155,20858,Tashkent,12614.8,12646.87,-0.002536
2024-06-18,1,6,2024,18,2,0.0,0,0,4465963,18409,Tashkent,12614.8,12634.92,-0.001592
2024-06-19,2,6,2024,19,2,0.0,0,0,4281735,18652,Samarkand,12627.02,12598.05,0.0023
2024-06-20,3,6,2024,20,2,0.0,0,0,4138600,18939,Andijan,12643.91,12621.01,0.001814
2024-06-21,4,6,2024,21,2,0.0,0,0,4265569,19309,Tashkent,12639.81,12614.8,0.001983
2024-06-22,5,6,2024,22,2,0.0,0,0,3251964,19207,Tashkent,12639.81,12614.8,0.001983
2024-06-23,6,6,2024,23,2,0.0,0,0,3264086,20027,Fergana,12639.81,12614.8,0.001983
2024-06-24,0,6,2024,24,2,0.0,0,0,4279654,17062,Tashkent,12625.18,12614.8,0.000823
2024-06-25,1,6,2024,25,2,0.0,1,0,5089403,17097,Namangan,12599.92,12614.8,-0.00118
2024-06-26,2,6,2024,26,2,0.0,0,0,4258746,18613,Fergana,12586.41,12627.02,-0.003216
2024-06-27,3,6,2024,27,2,0.0,0,0,3988650,19891,Andijan,12580.27,12643.91,-0.005033
2024-06-28,4,6,2024,28,2,0.0,0,0,4356048,17764,Tashkent,12555.16,12639.81,-0.006697
2024-06-29,5,6,2024,29,2,0.0,0,0,3372001,16614,Fergana,12555.16,12639.81,-0.006697
2024-06-30,6,6,2024,30,2,0.0,0,0,3264409,19481,Samarkand,12555.16,12639.81,-0.006697
2024-07-01,0,7,2024,1,3,0.0,0,0,4398594,19222,Samarkand,12557.67,12625.18,-0.005347
2024-07-02,1,7,2024,2,3,0.0,0,0,4450087,18159,Tashkent,12585.01,12599.92,-0.001183
2024-07-03,2,7,2024,3,3,0.0,0,0,4016834,18246,Tashkent,12571.9,12586.41,-0.001153
2024-07-04,3,7,2024,4,3,0.0,0,0,4165444,18262,Samarkand,12584.05,12580.27,0.0003
2024-07-05,4,7,2024,5,3,0.0,0,0,4167882,19130,Samarkand,12600.05,12555.16,0.003575
2024-07-06,5,7,2024,6,3,0.0,0,0,3230783,18544,Namangan,12600.05,12555.16,0.003575
2024-07-07,6,7,2024,7,3,0.0,0,0,3471323,19444,Fergana,12600.05,12555.16,0.003575
2024-07-08,0,7,2024,8,3,0.0,0,0,4277735,16768,Fergana,12603.72,12557.67,0.003667
2024-07-09,1,7,2024,9,3,0.0,0,0,4269172,18370,Tashkent,12618.26,12585.01,0.002642
2024-07-10,2,7,2024,10,3,0.0,1,0,4846264,18158,Fergana,12630.03,12571.9,0.004624
2024-07-11,3,7,2024,11,3,0.0,0,0,4432022,18857,Samarkand,12632.88,12584.05,0.00388
2024-07-12,4,7,2024,12,3,0.0,0,0,4111409,18636,Namangan,12655.02,12600.05,0.004363
2024-07-13,5,7,2024,13,3,0.0,0,0,3385122,19708,Andijan,12655.02,12600.05,0.004363
2024-07-14,6,7,2024,14,3,0.0,0,0,3417398,17586,Tashkent,12655.02,12600.05,0.004363
2024-07-15,0,7,2024,15,3,0.0,0,0,4572928,19113,Namangan,12635.27,12603.72,0.002503
2024-07-16,1,7,2024,16,3,0.0,0,0,4113334,19527,Tashkent,12607.62,12618.26,-0.000843
2024-07-17,2,7,2024,17,3,0.0,0,0,3819564,20569,Tashkent,12586.03,12630.03,-0.003484
2024-07-18,3,7,2024,18,3,0.0,0,0,4379935,18702,Samarkand,12587.94,12632.88,-0.003557
2024-07-19,4,7,2024,19,3,0.0,0,0,4665066,19350,Tashkent,12601.08,12655.02,-0.004262
2024-07-20,5,7,2024,20,3,0.0,0,0,3565536,17651,Fergana,12601.08,12655.02,-0.004262
2024-07-21,6,7,2024,21,3,0.0,0,0,3428582,17184,Tashkent,12601.08,12655.02,-0.004262
2024-07-22,0,7,2024,22,3,0.0,0,0,4276973,19777,Tashkent,12610.04,12635.27,-0.001997
2024-07-23,1,7,2024,23,3,0.0,0,0,4507450,19100,Samarkand,12593.04,12607.62,-0.001156
2024-07-24,2,7,2024,24,3,0.0,0,0,4200008,20051,Fergana,12584.28,12586.03,-0.000139
2024-07-25,3,7,2024,25,3,0.0,1,0,5437845,18013,Andijan,12625.04,12587.94,0.002947
2024-07-26,4,7,2024,26,3,0.0,0,0,4466138,19531,Fergana,12634.0,12601.08,0.002612
2024-07-27,5,7,2024,27,3,0.0,0,0,3562381,20614,Fergana,12634.0,12601.08,0.002612
2024-07-28,6,7,2024,28,3,0.0,0,0,3797920,19458,Tashkent,12634.0,12601.08,0.002612
2024-07-29,0,7,2024,29,3,0.0,0,0,4457694,19347,Tashkent,12599.83,12610.04,-0.00081
2024-07-30,1,7,2024,30,3,0.0,0,0,4303111,19136,Tashkent,12574.38,12593.04,-0.001482
2024-07-31,2,7,2024,31,3,0.0,0,0,4391775,17876,Samarkand,12541.04,12584.28,-0.003436
2024-08-01,3,8,2024,1,3,0.0,0,0,4259013,20220,Fergana,12544.11,12625.04,-0.00641
2024-08-02,4,8,2024,2,3,0.0,0,0,4459769,18651,Tashkent,12574.88,12634.0,-0.004679
2024-08-03,5,8,2024,3,3,0.0,0,0,3522464,19547,Fergana,12574.88,12634.0,-0.004679
2024-08-04,6,8,2024,4,3,0.0,0,0,3509000,17896,Samarkand,12574.88,12634.0,-0.004679
2024-08-05,0,8,2024,5,3,0.0,0,0,4626981,18206,Tashkent,12581.86,12599.83,-0.001426
2024-08-06,1,8,2024,6,3,0.0,0,0,4451445,20302,Tashkent,12594.85,12574.38,0.001628
2024-08-07,2,8,2024,7,3,0.0,0,0,4813352,18879,Namangan,12615.97,12541.04,0.005975
2024-08-08,3,8,2024,8,3,0.0,0,0,4610734,20323,Fergana,12640.01,12544.11,0.007645
2024-08-09,4,8,2024,9,3,0.0,0,0,4612900,19101,Namangan,12651.98,12574.88,0.006131
2024-08-10,5,8,2024,10,3,0.0,1,0,4337360,17694,Tashkent,12651.98,12574.88,0.006131
2024-08-11,6,8,2024,11,3,0.0,0,0,3627907,19885,Andijan,12651.98,12574.88,0.006131
2024-08-12,0,8,2024,12,3,0.0,0,0,4779089,18703,Tashkent,12643.0,12581.86,0.004859
2024-08-13,1,8,2024,13,3,0.0,0,0,4469729,19737,Tashkent,12630.96,12594.85,0.002867
2024-08-14,2,8,2024,14,3,0.0,0,0,4512275,19202,Andijan,12619.96,12615.97,0.000316
2024-08-15,3,8,2024,15,3,0.0,0,0,4581862,17951,Tashkent,12622.77,12640.01,-0.001364
2024-08-16,4,8,2024,16,3,0.0,0,0,4392246,19320,Fergana,12650.05,12651.98,-0.000153
2024-08-17,5,8,2024,17,3,0.0,0,0,3505202,20949,Tashkent,12650.05,12651.98,-0.000153
2024-08-18,6,8,2024,18,3,0.0,0,0,3557951,19590,Samarkand,12650.05,12651.98,-0.000153
2024-08-19,0,8,2024,19,3,0.0,0,0,4816785,19153,Andijan,12658.0,12643.0,0.001186
2024-08-20,1,8,2024,20,3,0.0,0,0,4706886,20063,Tashkent,12640.93,12630.96,0.000789
2024-08-21,2,8,2024,21,3,0.0,0,0,4698027,19375,Fergana,12625.21,12619.96,0.000416
2024-08-22,3,8,2024,22,3,0.0,0,0,4824699,19377,Tashkent,12645.01,12622.77,0.001762
2024-08-23,4,8,2024,23,3,0.0,0,0,4644199,18340,Samarkand,12677.04,12650.05,0.002134
2024-08-24,5,8,2024,24,3,0.0,0,0,3702526,19404,Tashkent,12677.04,12650.05,0.002134
2024-08-25,6,8,2024,25,3,0.0,1,0,4433019,20048,Tashkent,12677.04,12650.05,0.002134
2024-08-26,0,8,2024,26,3,0.0,0,0,4731477,18555,Tashkent,12688.08,12658.0,0.002376
2024-08-27,1,8,2024,27,3,0.0,0,0,4576537,20367,Tashkent,12669.65,12640.93,0.002272
2024-08-28,2,8,2024,28,3,0.0,0,0,4232250,19157,Andijan,12652.19,12625.21,0.002137
